recommendation_id,review_text,recommended,helpful_votes,funny_votes,playtime_hours,playtime_at_review_hours,review_date,early_access
223233688,"Ubisoft please don't fail with this game! Don't put microtransactions in a single player possible co-op in the future.
Just add some skins that are earned. Fix the combat a little more. And add mod support on steam or in general. And we are satisfied.",True,13,1,8.22,8.22,2026-04-14,True
222926367,"작년인가 재작년 우연히 트레일러 보고 나오면 해보려던 게임이었음.
기대하던 대로 마음에 드는 점도 있고 아쉬운 점도 있었음.

아쉬운 점
1. 스킬의 다양성이 매우 부족함. 캐릭터 당 스킬이 총 4개인데 그중 2개의 스킬 키에 둘중 하나를 골라 쓰는 방식이라 필살기 제외 사실상 스킬 2개씩으로 놀아야 하므로, 몇 번 플레이 하면 쉽게 질림.

2. 얼리 억세스 감안해도 분량이 너무 짧게 느껴짐. 달성 되는 도전과제 보고 혹시나 해서 찾아보니 보스가 2개 뿐이라 사실상 알파 단계의 게임이 아닌가 싶음.

3. 부족한 보스 숫자를 커버하기 위해서인지 일반 전투 구간을 상당히 길게 늘려 둔 것처럼 느껴짐.

4. 얼리 억세스를 감안해도 버그가 상당히 거슬림. 대표적으로, 기본 캐릭터가 이 버그에 가장 많이 걸리는데 방향키 앞으로 놓고 대쉬 버튼을 누를 때, 어쩔 때는 제자리에서 구르기가 되는 바람에 어이 없이 절벽에서 떨어져 HP가 깎여 스트레스를 받을 때가 종종 있음.

5. 개발자가 X에서 모비드 메탈을 홍보할 때, 데빌 메이 크라이 팬들을 언급하는 걸 보고 더 기대가 컸었는데, 스킬 슬롯이 2개 밖에 안 되고, 커맨드로 다양한 액션을 쓸 수 있는 것도 아니다 보니 데메크가 아니라 그냥 파판16처럼 느껴짐.


마음에 드는 점
1. 액션 자체의 구성이 상당히 쫄깃하고, 긴장감을 주며, 대체로 널럴한 판정으로 전투 자체가 꽤 재밌음.

2. 딱 눈으로 봤을 때 그래픽이 나쁘지 않아 보임. 액션의 그래픽적 연출도 좋음.

3. 매우 부족한 스킬 슬롯의 아쉬움을 캐릭터 3개를 교체해 가며, 3개 캐릭터의 스킬을 번갈아 사용하는 조금 다른 재미를 느낄 수 있음.

4. 게임 자체가 상당히 스피디한 느낌이라 거기서 오는 즐거움이 있음. 준수한 액션 연출과 더불어 소소한 뽕맛을 줌.

5. 캐릭터들의 메카닉 같은 디자인 적 외형이 좋음.


아쉬운 부분이 제법 크지만 액션 자체의 재미와 앞으로의 발전을 기대해 보고 싶음",True,6,0,8.03,3.43,2026-04-10,True
223315183,"[b]Morbid Metal[/b]  é um novo hack and slash com elementos de roguelite, fortemente inspirado em diversos títulos consagrados do gênero. Desenvolvido pela SCREEN JUICE e distribuído pela Ubisoft, [b]Morbid Metal [/b]entrega um visual dark sci-fi, aliado a um combate intenso, agressivo e muito satisfatório.

A esquiva perfeita é um elemento-chave, funcionando de maneira semelhante ao “Witch Time” de Bayonetta, permitindo contra-ataques de alto dano quando executada com precisão. Outro destaque em [b]Morbid Metal[/b] é o sistema de Metamorfose, que permite trocar instantaneamente entre três personagens durante o combate – seja no meio de ataques, em sequências aéreas ou até no timing de esquivas. Essa dinâmica adiciona uma camada tática relevante, incentivando a criação de combos mais complexos e adaptáveis. Dentro desse conjunto, Flux atua como o personagem mais equilibrado, EKKU se destaca pelo alto poder ofensivo e capacidade de atordoamento, enquanto Vekta foca em agilidade e habilidades voltadas ao controle de múltiplos inimigos.

Para os apaixonados por hack and slash, [b]Morbid Metal[/b] é uma boa escolha, principalmente por conta de suas mecânicas dinâmicas de combate e na versatilidade que elas proporcionam.

Confira a Preview completa >> https://gamefm.com.br/morbid-metal-preview/

",True,8,0,10.75,10.75,2026-04-15,True
222864931,"2000円だからお勧めできるけど、アクションゲーム好きとしては、
キャラ固有のスキルがクールダウン仕様でガッカリした。

少しダメージを抑えるけど代わりに無制限にスキルを使える方が
通常攻撃連打→スキル発動→通常攻撃連打（スキル上がり待ち）のサイクルを繰り返すよりは楽しいんじゃないかな、と素人ながらに思った。",True,15,3,0.9,0.9,2026-04-09,True
223107859,"As much as I love most things the game does some game breaking bugs and weird game design choice really ruined my experience.

A broken dodge

Some non telegraphed attacks from bosses

Out of reach bug making some skills useless even when in proper range to use them

The lack of controls over characters especially Flux when using dashing and blinking skills. Most of his skills force him to dash right in the middle of a boss or mob, but for bosses it's in mid-air where you can only dodge once and these bosses can multiple hit you in mid-air before you get to the ground. Sure there's a skill of Vekta that let's you fall on the ground but there's a casting animation and the non telegraphed attacks still gets you before you get to the ground.

I'm not counting the lack of content since it's in early access but there's only two bosses right now.",False,33,4,12.55,10.3,2026-04-12,True
225308597,"Morbid Metal ist ein High-Pace-Action-Hack-and-Slash-Roguelike, in dem man sich durch das schnelle Wechseln der bisher drei verschiedenen Charaktere seinen Weg durch die zufällig zusammengestellten Level ebnet.

Inszenierung und Gameplay:

Pro:

-Die Grafik ist durch die Nutzung der UE5 einfach ein Augenschmaus und man sieht, dass die Entwickler 
  richtig Lust darauf hatten, dem Spieler ein wahres Effektfeuerwerk zu bieten.
  Die spielbaren Charaktere sehen sehr schön modelliert aus und unterscheiden sich genug voneinander, 
  um sie beim schnellen Hin- und Herwechseln gut erkennen zu können.

-Beim Spielen kommt man schnell in eine Art Flow-Zustand, da sich die Kämpfe durch die butterweichen 
  Animationen sowie die schnellen und gut inszenierten Fähigkeiten jederzeit mächtig anfühlen.
  In Kombination mit gut gesetzten Ausweichmanövern fühlt man sich schnell wie ein echter Badass.

-Die momentan zwei Bosse sind das Highlight des Spiels. Sie sind herausfordernd, fühlen sich jedoch nie 
  unfair an. Wenn man stirbt, merkt man schnell, dass die eigenen Fehler der Grund für das schnelle 
  Ableben waren, denn bei Morbid Metal kann man durch Unachtsamkeit sehr schnell ins Gras beißen, da 
  die Gegner ordentlich austeilen.

Contra:

- Leider sind mir beim Spielen einige Probleme aufgefallen. So kam es beispielsweise vor, dass ich nach 
  einem schnellen Charakterwechsel und dem anschließenden Einsatz einer Fähigkeit nicht mehr angreifen 
  konnte.
- Das Problem lässt sich zwar beheben, indem man den Charakter erneut wechselt, doch in der falschen 
  Situation kann das natürlich zum Tod führen und sehr ärgerlich sein.

- So schön das Spiel auch ist, kommt es leider nicht an der typischen UE5-Kritik vorbei: Viele Spiele 
  besitzen mittlerweile diesen typischen „UE5-Look“, und auch Morbid Metal macht da keine Ausnahme.
  Ich weiß nicht genau, woran es liegt, aber sobald man das Spiel sieht, denkt man sofort: „Oh ja, das ist 
  UE5.“
  Außerdem kam es bei mir auch schon vor, dass mein Charakter keine Laufanimation hatte.

Fazit:
Alles in allem finde ich, dass Morbid Metal ein sehr gelungenes Spiel ist, mit dem ich gerne meine Zeit verbracht habe. Ich kann es kaum erwarten zu sehen, wohin die Entwickler das Spiel mit kommenden Patches und Content-Updates noch führen werden.

86/100",True,5,0,16.95,11.97,2026-05-12,True
222871626,"É legal. Mas apenas se os desenvolvedores levarem o projeto à sério, tem muita coisa que parece fora do lugar.
A questão da performance, acredito que consiga ser resolvida pelos devs, a questão dos aprimoramentos serem mais legais também e os gráficos parecem meio estranhos, mas acho que é menos relevante que os dois anteriores. O jogo tem muito potencial, é só polir. Parabéns aos devs.

Atualmente o problema mais gritante a ser resolvido é a performance, vc n pode lançar um jogo action hack and slack estilo rápido tipo DMC, com essa performance. E estar em early access NÃO é desculpa pra isso. Early Access é falta de conteúdo e melhoras constantes por meio de feedbacks, não de problemas estruturais.

Alguns cons:
-Performance horrível. Eu uso uma 9070xt e tem picos de menos de 60 fps no meio da luta, e constantes 80-100 fps parado na base (Tá fazendo oq pra ter esse processamento? Rodando minerador de bitcoin nos nossos pcs?). Pra vias de comparação, roda pior que Devil May Cry 5, e olha q o gráfico e a jogabilidade nem se comparam com o DMC5, tá bem abaixo. Oq eu quero dizer é: a performance não condiz com a jogabilidade e o gráfico. Pra outras vias de comparação, esse jogo aqui roda pior no low que helldivers 2 com tudo no ultra. Obviamente não é problema gráfico, e sim de código.
-A maioria dos upgrades são sem graça.
-Gráficos esquisitos, parece que compraram qualquer biblioteca de terceiros e costuraram no jogo deles, FSR1? Sério? E pro nível do jogo, nem era pra precisar de upscaling, mas como eu disse, a performance tá ruim.

No momento eu não recomendo, e eu to reembolsando",False,14,0,0.78,0.78,2026-04-09,True
223236702,"Очень круто играется и выглядит. 
Devil May Cry combat
Warframe movement
Metal Gear: Rising vibes
Doom music",True,6,0,13.55,12.42,2026-04-14,True
222819830,"Für den Preis ein absoluter steal. 
Spielt sich gut, performance könnte etwas besser sein. 
Bin gespannt was das Ding noch zu bieten hat.",True,6,1,0.75,0.75,2026-04-08,True
222881893,"慣れてくるとめちゃくちゃ面白い
最初はいろんな要素が少なくて不便だし意味不明な部分（用語）が多いけど
ある意味、ゆっくり要素を開放してくれるので丁寧なチュートリアルとも受け取れる

ゲーム内容はざっくり言うと
最近はやりのアクション系のローグライク要素とデビルメイクライを足したような感じの3Dゲーム
デビルメイクライ部分のアクションは爽快で面白いが、ローグライク部分があれ？と思う点がある。
けど面白い。",True,5,2,3.03,1.42,2026-04-09,True
224430162,育碧的3D动作肉鸽，机动性很高，战斗中可以切换多角色，比较灵活,True,8,0,3.17,3.17,2026-04-30,True
224733002,bug太多，很多机制和技能描述的也是不清不楚，建议过段时间再看。整体操作还行,False,4,0,17.57,14.77,2026-05-04,True
222818583,玩起来还行，现在优化太差了，平均120怪一多直接掉到60(爽是挺爽的不差五十块的能买）,False,16,4,5.53,4.3,2026-04-08,True
223218083,"[h1]有潜力的肉鸽小鬼泣[/h1]

本作虽然是一个肉鸽游戏，但是制作组的野心显然还是很大的，动作系统华丽并且引入了与鬼泣一样的评价系统，只要你连招够多就能一直涨评分，对于肉鸽游戏来说这种可以磨练技术的系统对于后期游玩时间还挺重要，就算把BOSS全通、收集物品也都收集完后也可以不断尝试新的技能与连招，也算肉鸽游戏游戏性一种独特的解法了。

[h1][quote=]
[table]
    [tr]
        [th] 欢迎关注 [b][u][i]U_U鉴赏家培养计划[/i][/u][/b][/th]
    [/tr]
    [tr]
        [th] 关注U_U鉴赏家，开启精彩游戏之旅。 [/th]
    [/tr]
[/table]
[/quote][/h1]

[h1]虚幻五带来的自信与缺陷[/h1]

游戏用了虚幻五来打造，优点也是显而易见的，就算是一个小工作室也能做出之前3A才能拥有的优秀画面，场景的细节相当丰富，石头、草木都相当逼真，敌人的机甲也有明显的金属质感。但是制作组有点太滥用光效，敌人的特效与角色自身的技能特效同时出现很容易看不清画面，有时候几个敌人一起出招就完全看不清他们的具体动向，只能先赶紧跑远再说。

[h1]换人代替连招[/h1]

一个肉鸽游戏制作组没有把单独的角色设定的过于复杂，只有两个小技能与一个积攒槽位释放的大招。毕竟鬼泣那种受众还是太少了，而且很多人玩鬼泣也是一招鲜吃遍天，很多技能除了刚解锁用一下就再也不用了。但是又因为本作还有评价系统，这几个技能确实撑不起来华丽的连招，所以制作组加入了切换角色的设定，目前的版本总共有三个角色可以切换，切换后技能CD也都是独立的，配合特效一样的攻击键位只需要切换角色后随便点击也能打出完全不一样的华丽招式，对于轻度玩家一顿乱打就能体验感很好。

[h1]未来可期[/h1]

目前游戏还是EA阶段，游戏内容还是略少了，目前仅有两关，并且怪物还比较重复，技能比起来怪物倒是还算多了，有漏液、护盾、无人机这些不同的build可选，不同build玩一遍也算能玩上一段时间。不过毕竟不是正式版后续还是可以期待的，而且后续出更多的角色也能够让玩家体验到全新的体验。

[h1]最后[/h1]

作为一个58元的小游戏，有堪比3A的画质与还算不错的动作系统我已经很满意了，缺点也是内容量略少，不过这部分我还是相信育碧的，毕竟育碧发行总不可能和小发行商一样跑路，后续更新说不定还会涨价，现在不但早买早享受还更便宜！
",True,12,0,3.23,2.8,2026-04-14,True
222921124,现阶段不推荐，问题很多，先是数值，DEMO的时候很简单乱杀，结果正式版能力都锁着，血量真的是一碰就没，每场战斗过后还没很好的回血方式，基本靠随机和商店回，打击感也差，受击和攻击反馈都很小，最后就是逆天BUG，我短短45分钟已经碰到了回家无限坠落，序章卡教程小兵悬浮在天上等各种逆天BUG,False,6,1,1.83,0.87,2026-04-10,True
223223758,"3Dアクションローグライクってありそうで数なかったから新鮮でした。キャラクターもかなりスタイリッシュでカッコいいです。
めっちゃおもろいですが、3Dアクションならではの弊害としてリプレイ性が若干悪いかなと思いました。アイテム部屋とかの寄り道に結構時間かっちゃうので、それのやり直しを毎回するのが割としんどいですね。ただそれ故に雑にくたばれない緊張感が良いゲーム体験を生み出しているのも確かなので、アイテム部屋と乱闘部屋のルートをもう少し簡略化してくれると最高です。",True,6,0,7.2,7.18,2026-04-14,True
223155510,"[h1]三侠渡劫记[/h1]
在我早些年认知的育碧，除了常年稳定产出刺客信条、孤岛惊魂以及看门狗等3A大作外，也时不时会有《光之子》、《雷曼》以及《勇敢的心》等中小型精品游戏推出。但是最近几年来，似乎育碧更注重于头部IP，而后者已经很难出现，实际上《波斯王子：失落的王冠》就属于这一类型的口碑佳作，但之后似乎又归于沉寂。不过令人很意外的是，在感觉几乎没啥宣发投入（至少在国内）的情况下，这款《异变金属》似乎表明育碧并未放弃小体量精品独游赛道。

[h1][quote=]
[table]
    [tr]
        [th] 欢迎关注 [b][u][i]U_U鉴赏家培养计划[/i][/u][/b][/th]
    [/tr]
    [tr]
        [th] 关注U_U鉴赏家，开启精彩游戏之旅。 [/th]
    [/tr]
[/table]
[/quote][/h1]

简单来说，本作是一款主打依靠角色的瞬时切换和简单按键打出华丽操作的动作肉鸽游戏。画面上独树一帜，有一种赛博古风的韵味。它既有各种极具科幻风的机甲生物、激光陷阱等，又有中式楼阁甚至带点徽派建筑的场景。再加上初始主角弗勒斯说白了就是一个机动性极高的赛博剑仙，尤其是当在各个场景中利用二段跳+冲刺+钩锁实现华丽的“乾坤大挪移”时，这种又科幻又仿古的奇特美感就跃然纸上。

当然从根本玩法上来说，这依然是一款动作肉鸽游戏。角色方面随着流程的推进解锁，共有3名可控人物。三者的战斗差异性还是非常明显的，除了前面提到的剑仙弗勒斯外，第二名角色艾库外形酷似92版《笑傲江湖》中戴了草帽的令狐冲，但是实际上是个猛汉王、怪力战士，擅长AOE输出以及对付重型敌人，打击感十分结实。第三名角色维克塔则定位为远程刺客，相当灵活，适合拉扯走位。他最重要的作用给我感觉是去处理游戏中那些量多又烦人的飞行怪，虽然其他角色也可以进行跳劈冲锋砍杀，但远没有这个刺客来得方便。
每个角色都可以装配2个基础技能+1个大招，虽看似不多但由于在战斗时可以一键切换角色以轮换到该角色的技能，实际打法非常炫酷多变。游戏也引入了评级机制，会根据玩家的连击、角色的招式切换来赋予更高的评级。

既然是一款肉鸽游戏，那BD构筑方面自然是核心机制。通用的机制是能提供各种被动能力的原体以及在战斗中自我选择构筑的例程。这个例程的类型多种多样且可以多维度再强化，有一些可以提高角色的技能效果，也有像能召唤无人机般的辅助战斗效果，这边建议带个护盾屏障保生存，因为本作的回血手段说实话比较匮乏。此外，这个例程有一些是角色专属的，这就鼓励玩家在三人切换的基础上也有侧重地专注打磨单个C位角色。

此外依靠战斗获得的资源可以进行局外解锁，内容也非常多样，说真的还挺肝的。在解锁特定的魔鬼交易模块后可在战斗中的雕像点开启相应功能，顾名思义就是获得强大的正面效果但也伴随Debuff。个人感觉是给已经成型的C位角色配置的，如果尚未形成C位，也不一定要用。

总的来说，这是一款美术风格独特、战斗也十分爽快的育碧式独立小精品，首发仅58.5元的售价更是在育碧大家庭中算是超具诚意了。",True,24,2,6.55,6.55,2026-04-13,True
222861473,"[h1]有些小毛病，但仍无法阻挡它砍杀带来的爽快感[/h1] 
[h2]游戏推荐指数：★★★★★★★★☆☆[/h2]  

[h2] 前言[/h2]
本作虽为育碧发行，但却是由一个小型工作室制作而成。我本抱着吃罐头心态来玩这款游戏，却没曾想它在某些地方确实让我感到惊艳：融合了东方元素和赛博风格、结合了鬼泣战斗评级系统以及warframe里战甲的高机动性。以及它没有学习育碧制作那么多该死的收集成就，以及完全不需要登录育碧启动器，这真的太舒服了！

[h2] 是的，这是一款爽快的动作类肉鸽游戏 [/h2]
爽快的一点在于其角色的机动性：加速跑、二段跳以及冲刺，在面对游戏中数量偏多的敌人时，仍能够如游龙般进行砍杀以及躲避敌人的攻击。提到躲避敌人攻击就不得不提下游戏角色的闪避技能，真的特别好用，敌人进行攻击时其武器变红，来提示玩家进行闪避，留给玩家的反应时间也够用。在回到基地后还能进行升级，在闪避成功后可进行反击，这种闪避成功带来正向反馈的设定，让我在战斗中屡试不爽
https://steamcommunity.com/sharedfiles/filedetails/?id=3703020061

游戏操作按键不多，但留给玩家的操作空间却充足。因为随着玩家探索可解锁三个角色（在击败第一个boss后不久便可全部解锁），玩家可在这三角色自由切换，每个角色有着两个技能外加一个大招，其技能以及平A也都尤其特色，比如弗勒斯属于灵活机动型能在敌群中游刃有余，在敌人进行攻击时也能及时拉开身位躲避；艾库属于大开大合型其攻击慢但却有着群控技能，维克塔远程消耗型其易与怪保持距离。可控角色虽多但也优缺点明显，比如艾库的挥刀慢易在前摇时候被怪集火，尤其在近距离面对成群怪容易被一下打的迭代，但其群控也在群战中发挥毋庸置疑的大作用。因此玩家要在这三角色间灵活切换，三角色设定也让战斗的操作上限很高，打出高分评价更容易，总体上设计还是不错的

其肉鸽性，每次进入房间进行战斗胜利后都会有着三选一的强化，以及在探索地图时，会出现些随机给角色的补给，其中不乏有新技能可替换原技能、各方面的增益、小血包以及升级材料。游戏没有难度选项，每次失败回到大殿可以消耗材料进行局外成长，成长幅度设计比较合理。游戏有着众多扇门以及连接门多条的通道，每次玩家被击败重新进入游戏，门与门间连接场景都会改变，也就是说每次重新挑战，房间出现的顺序也会随之改变，这在一定程度上给了玩家新鲜感
https://steamcommunity.com/sharedfiles/filedetails/?id=3703020144

[h2] 剧情不多就跟美工一起说了 [/h2]
剧情：一次次于遗迹废墟与敌人搏杀，在一轮轮迭代中揭开了早已被遗忘人类自取灭亡的破碎真相
鉴于游戏的剧情背景，其美工以黑暗科幻机甲为基底，并融合东方自然元素、赛博风格以及灾后废墟等特色，辨识度极高的视觉风格。不得不说这在独立 Roguelite 中属上乘水准，完美继承育碧美工，真取其精华去其糟粕了。另外游戏配音做了赛博音效处理，未来感十足

[h2] 一些缺点 [/h2]
1.地图上某些位置有些阻碍正常前进的空气墙
2.在墙角进行攻击和释放技能时的视角很怪，有时候阻碍玩家视线
3.艾库的挑飞技能有时候会让BOSS卡住不动
https://steamcommunity.com/sharedfiles/filedetails/?id=3703020075
4.强化时有些协议卡出屏幕外无法选择

[h2] 整体上 [/h2]
有些小缺点，但在游戏的动作设计以及美工方面毋庸置疑绝对是款上乘作品，喜欢动作肉鸽元素的玩家推荐一试

[code]
[h1] 游戏由鉴赏家[b]杉果点评小分队[/b]提供[/h1]
优质游戏推荐，超低优惠价格都可以在杉果找到~
成为我们的小组一员[url=http://steamcommunity.com/groups/SonkwoClub?accessToken=eyJhbGciOiJIUzI1NiIsImtpZCI6ImRlZmF1bHQiLCJ0eXAiOiJKV1QifQ.eyJhdWQiOiJhY2Nlc3NfcmVzb3VyY2UiLCJleHAiOjE2MzkzNjYzOTEsImciOiJxeVJQSlZnY1dKSEc5NmNqIiwiaWF0IjoxNjM5MzY2MDkxLCJ1c2VySWQiOjY1MDIxNjYzfQ.3ws2fvXH6lCPbOIlvv7cub7iQCOAXQwo-3EqCrRETMU ]小组首页[/url]
欢迎各位小伙伴加入 [b]小分队群号：641445229[/b] (｡･∀･)ﾉﾞ
[/code]",True,9,0,4.98,4.98,2026-04-09,True
222965229,"jogaço, perks bons e muito bom fazer a build de crit no backstab + reset, parabens por entregar essa experiencia DEVs :)

demorei umas 10h pra zerar o conteudo do release do early access (""zerar"", peguei quase todas as conquistas [uma é farmar dinheiro e a outra ta bugada] e matei o boss do 'ato 2' do game)

Espero ansiosamente pelo 4° boneco

Edit 1 (16/04/2026): Desbugaram a conquista, jogo platinado 😁",True,6,0,15.88,15.88,2026-04-11,True
223229441,"This game has the foundation of a good CAG roguelike but falls flat in many ways.

- The tag mechanic feels good but is lacking due to the paltry movesets. All you have is a basic attack that doesn't even feel good to use, two actives and a super. None of the characters feel like functional CAG characters on their own, with tagging required to do basic things like a launcher or helm breaker. Because of this the tagging can feel like a gimmick because you're basically switching through three limited CAG movesets that barely function and are on par with what even other indie CAG characters can do without any upgrades.

- Arbitrary cooldown system. With the moveset being so small, the gameplay loop is basically dumping cooldowns and using basic attacks. This gameplay loop reminds me of PGR and Aether Gazer at launch. which both games fixed over time. If they can get this combat to Pirate Warriors 4 level where the cooldowns still exist but there's also a functional normal moveset, it would be a lot better.

- Punshing and padded out traversal. Healing is already minimal and losing health because of failing platforming feels really bad. The level chunks are beautifully crafted but also far too big for the type of game this is. There's a weird amount of backtracking and empty space that serves no purpose other than to pad the game out. Cutting this stuff down would greatly increase the pacing.

- Odd difficulty spikes. The health bar is basically a myth and runs die before you even know what hit you. Right now it's relatively fine since maybe half of the content is in the game currently, but the unfair damage enemies do will definitely become a problem as the game gets longer. Feedback on getting hit is pretty rough and the insane damage enemies do doesn't help either.

- Uninteresting and limiting metaprogression. Most of the metaprogression is just stats while also having cool things like changing your starting moveset, but at no point do I ever feel like just having them all at once wouldn't help the otherwise limited combat feel better.

Overall this game has a lot of potential, but if you're looking for tag-based combat also made by small teams, here's some better options around the same price point.

Assault Spy
Genokids
Overrider

Check these out and hope this game get anywhere close to these games levels, haha.",True,5,0,8.15,7.43,2026-04-14,True
223269350,"This is more a demo than early access, if you're spoiled by other early access titles like hades or slay the spire, this is far from it.

While the gameplay is satisfying and combat feels snappy, the skills feel all samish you get a different skill, you hit the enemy all the same.
I wouldn't really call this a rouge like right now, it's more a play the same levels over again.

With more content this would definitly by a recommend. Right now only buy it if you plan to spend 2-8h and be done with it.",False,15,2,6.8,6.8,2026-04-15,True
223059020,"Really cool! Very well presented, very aesthetically ""cool"" and the combat flows well and is fun. Think of it as Devil May Cry with cooldowns on your abilities.

The game is a bit of a slog to begin with when you only have 2 characters, but as soon as you unlock the third it gets a lot more enjoyable. Aerial enemies are super annoying and need to be killed first, as soon as you do that the game becomes a lot easier.

Gripes are -
Running back from getting a chest from an identical platforming parkour area over and over, might as well just put a teleporter at the end and teleport you back to the door.

Buttons randomly seem to stop working, ranging from jump, attack, and skills. You can see the skill button being pressed in the corner, so it's definitely a game issue.

Some enemy tells for when they're attacking aren't clear, like the guys with shields etc. Probably a me problem? But either way I do find that I quite often just explode and don't know what killed me.

Momentum gets kinda messed up, there was a jump that drained all my life because I just could not make it, as soon as I connected to the floating green platforming assistant it would just kill all my momentum.

First boss has a really boring phase where he constantly shoots at you and you dodge 5 times, then you do it again whenever he wants to do it. Also, lock-on keeps toggling off whenever he jumps after this phase. Goes on way too long in general.

In the second biome, the purple hurting liquid is pretty hard to spot as everything else is pretty pinky/purple already, and it's not pronounced enough to make it clear that ""hey this will hurt you"" until you've already been hurt by it. One of my biggest gripes in any roguelike is navigational hazards that are hard to spot, just kills enjoyment for me.

Maybe a second attack button? When all your skills are on cooldown it isn't very satisfying to just only have your normal attack to use.

Performance is okay, I stay above 100FPS at 1440p, but my 5090 gets used about 60% with DLSS on performance. Great looking game, just would like a few more FPS (framegen?).


OTHERWISE! Really fun and really cool, cheap, and my gripes can be easily addressed due to early access.",True,5,0,3.93,2.6,2026-04-12,True
223238851,"育碧家最新发行的快节奏动作爽游，画面表现不错，从宣传视频也能看出动作的流畅性，初见卖相不错，颇有几分大作的既视感。不过实际上手后才发现，游戏体量并没有预期那么大，也难怪售价定位亲民。

本作带有轻度剧情，有过场动画跟配音。玩法采用了肉鸽闯关的模式（游戏里称之为“迭代”），每次迭代的场景由多个自由度不高的小房间组成，房间内会随机触发各类事件，比如开启宝箱、躲避陷阱、遭遇战斗等，其中战斗内容占比约80%。每场战斗结束后，玩家可从三项属性提升中选择一项作为奖励。此外，闯关过程中获得的虚空物质、纳米芯片、机魂核心等货币资源，也能在商店兑换各类能力来强化自身，以便更好地应对后续战斗、头目战以及新的迭代。

游戏整体玩起来很爽快，除了比较扎实的手感外，最重要的原因在于多角色无缝切换机制。随着闯关推进，玩家可以永久解锁新的可操作角色（从快捷键设置来看，推测共有4位，不排除后续通过DLC追加更多角色）。不同角色拥有不同的技能跟操控手感，比如初始的弗勒斯擅长高速战斗与突进，可灵活位移并打出快速斩击；首张地图解锁的艾库则侧重霸体与重攻击，能打出高爆发群体伤害，并使用浮空、倒立等控制手段。战斗中玩家可随时无缝切换角色、衔接技能，且所有角色技能冷却独立计算。因此只要操作搭配得当，那么就能轮流切人释放技能，配合完美闪避后的反击（类似弹反），战斗过程刺激又解压。

不过游戏目前的平衡性不是很好，尤其是敌人的攻击伤害很高，加之玩家受伤后也没有无敌帧，一个不小心就很有可能被敌人的一连套攻击“打包带走”。本人初期就曾连续暴毙两次，死亡时一脸懵逼。虽然游玩过程中爽到了，但战败后的挫败感也挺强烈的。当然，作为肉鸽游戏，该作是有局外构筑的，通过反复游玩提升局外属性、强化角色能力，游玩难度本身也会随着进度推进而变得越来越低的。
[quote]
加入[url=https://steamcommunity.com/groups/ADZZW]爱の榨汁屋[/url]&关注[url=https://store.steampowered.com/curator/34815366/]爱の鉴赏家[/url]，用爱品鉴世间作品，用心流淌真情实感。
[/quote]",True,5,0,9.58,9.58,2026-04-14,True
222938409,"The game is fun, the mechanics are very unique and enjoyable, but the optimization is poor—it often stutters, and the world feels empty.",True,4,0,1.73,1.73,2026-04-10,True
224542631,"All around a pretty good game so far. I like the amount of content for this and am anticipating more; potentially couple characters more, a coop mode for either local or online and an actual story. Both would be very cool. The gameplay feels flowy but has some bugs. There is one where my camera will shift a little wonky from time to time (no I am not using a faulty controller nor a controller at all) and another when I used the Echo Implant ability on the first boss while he was jumping on the rocks in his second phase. I teleported to the top of the map and he shot me in butt.",True,6,0,92.72,65.88,2026-05-02,True
222864150,"目前内容不推荐但是先给个好评，参考价位来看内容还可以，但是优化太差了，我的配置拉满40帧，快速移动和战斗卡的很伤眼睛
动作感觉有点僵硬，想做成爽游最好闪避动作优先级调高一点，不然总卡手",True,4,0,0.15,0.15,2026-04-09,True
222892858,"So, the only way Ubisoft can publish a good game is if it's not made by them? Seems like it...

The only major complaints so far are lack of run save(if you exit game mid run, you can't continue where you stopped, run counts as unsuccessful and you have to start new one), Lock-On (improve it or remove it) and variety of upgrades (unlocking them is stupid, all of them should be available from the get-go). Everything else seems decent.

Performance on Steam Deck is ok.

Yeah, for the price they're asking for it and with understanding that it's an early access, it's pretty solid game so far!",True,11,2,8.68,2.33,2026-04-09,True
222823742,巨TMD好玩好吧，比TMD日批还爽！！！！日批在我心里排最后，这TM目前排第一！优化目前不是很好，所以玩的时候要流畅设置里采样质量选极高性能，接触阴影和阴影质量选低，体积雾、环境光和全局光照全开低，运动模糊晃眼睛可以关了，这样爽玩。更新的不错，第一天卡成狗了，第二天就更新了，可以直接开顶配画质了。目前死了20次猴子过了，现在简单了,True,9,34,16.35,8.13,2026-04-08,True
222848256,"To the people who say this game is like DMC: Have you actually played DMC? This is nothing like it outside of having a style meter. The combat is more like a jankier version of what you'd see in a gacha like Zenless Zone Zero.

Other than that, yes, the world design is reminiscent of Returnal, but if we're to compare it to that game then it's severely lacking in terms of exploration. The game is mostly straight lines connecting boring circular arenas.

I hope it improves with time, but so far what we have here is at the very least undercooked, even for an Early Access.",False,63,17,0.5,0.5,2026-04-09,True
222966566,一坨大的，我的建议是别看评论区的收钱测评了，先不说我这配置中下画质都跑不满120帧的优化，这战斗系统和局外成长真的有一点可玩性吗？太多优秀的肉鸽和动作作品了，没必要吃这糟糠。育碧在令人失望这方面从不令人失望。,False,10,1,1.97,1.97,2026-04-11,True
